1035	2755	5	11	2731	8
1036	2729	11	2709	5	4
1037	2677	4	2660	9	4
1038	2696	2628	14	20	34
1039	2667	46	9	2608	4
1040	774	700	15	52	7
1041	663	615	13	23	12
1042	707	671	14	11	11
1043	706	669	12	18	7
1044	736	662	15	40	19
1045	1623	26	3	1592	2
1046	1607	1571	31	3	2
1047	1608	11	1582	3	12
1048	1634	1607	3	19	5
1049	1630	6	16	1603	5
1050	1640	7	1619	0	14
1051	1677	0	1	50	1626
1052	1626	4	1	1621	0
1053	1626	1	0	1625	0
1054	1674	1656	5	4	9
1055	1667	6	1654	1	6
1056	1701	9	17	12	1663
1057	1699	6	4	1677	12
1058	1690	7	16	2	1665
1059	1679	6	1651	13	9
1060	1681	1665	8	5	3
1061	1678	1666	4	3	5
1062	1704	1	9	3	1691
1063	1724	36	2	1684	2
1064	1717	1681	34	0	2
1065	1690	5	1672	4	9
1066	1712	1699	3	4	6
1067	1711	6	5	3	1697
1068	1718	1701	7	6	4
1069	1743	27	1710	2	4
1070	1733	1695	9	26	3
1071	1707	6	2	1693	6
1072	1724	1707	6	6	5
1073	1719	1688	4	25	2
1074	1701	3	5	1689	4
1075	1733	7	8	4	1714
1076	1720	2	2	5	1711
1077	1755	1734	5	9	7
1078	1752	6	4	1734	8
1079	1756	6	4	8	1738
1080	1556	5	11	1526	14
1081	1619	9	10	1593	7
1082	1614	9	5	1593	7
1083	1635	49	16	1555	15
1084	2080	2067	7	3	3
1085	2095	2084	1	3	7
1086	2077	2043	12	13	9
1087	2276	11	9	7	2249
1088	2288	5	3	23	2257
1089	2288	7	4	2271	6
1090	2320	2300	7	8	5
1091	2313	2305	3	3	2
1092	2331	5	9	10	2307
1093	2400	0	1	47	2352
1094	2305	1	0	2303	1
1095	2327	1	3	2322	1
1096	2331	5	9	2311	6
1097	2542	8	2526	5	3
1098	2563	2477	39	9	38
1099	2560	2543	6	6	5
1100	2575	11	8	2549	7
1101	2585	8	17	6	2554
1102	2591	41	2540	6	4
1103	2567	2514	7	39	7
1104	2550	22	4	2515	9
1105	2574	2545	10	12	7
1106	2503	10	10	10	2473
1107	2466	13	20	11	2422
1108	2697	195	11	2	2489
1109	2680	2481	190	4	5
1110	2331	1	2317	3	10
1111	2590	10	2567	8	5
1112	2562	5	2548	6	3
1113	2853	2808	17	19	9
1114	2754	5	2	2742	5
1115	2739	5	10	2717	7
1116	2721	36	7	2660	18
1117	3017	2977	6	13	21
1118	3031	5	7	6	3013
1119	3008	25	8	10	2965
1120	3009	2985	11	8	5
1121	3013	2984	10	7	12
1122	2987	2918	10	46	13
1123	3336	12	8	3292	24
1124	3352	14	10	6	3322
1125	3342	3301	11	10	20
1126	3437	3352	15	67	3
1127	3387	16	10	3350	11
1128	3366	14	14	3326	12
1129	3462	7	3437	10	8
1130	3483	3457	9	13	4
1131	3466	3434	5	14	13
1132	3549	12	11	5	3521
1133	3537	12	9	8	3508
1134	3574	3534	11	18	11
1135	3560	10	1	6	3543
1136	3580	10	7	3547	16
1137	3635	12	29	18	3576
1138	3486	3446	7	9	24
1139	3485	3448	21	10	6
1140	3415	3368	16	20	11
1141	3876	7	3817	13	39
1142	3858	4	27	11	3816
1143	3812	19	3756	12	25
1144	3880	16	3817	11	36
1145	3937	7	7	12	3911
1146	3906	49	14	24	3819
1147	3982	3942	16	14	10
1148	3985	14	8	3956	7
1149	4032	3982	12	30	8
1150	4012	9	9	3985	9
1151	3973	10	15	3933	15
1152	4026	3985	15	11	15
1153	4152	4030	101	9	12
1154	4079	14	4040	14	11
1155	4050	30	3990	13	17
1156	4043	3996	21	13	13
1157	4046	4002	18	15	11
1158	3996	3921	9	53	13
1159	4587	8	25	4537	17
1160	4589	19	4539	18	13
1161	4638	4566	45	13	14
1162	4638	15	4564	19	40
1163	4604	13	18	9	4564
1164	4563	4506	19	21	17
1165	4614	4580	11	12	11
1166	4602	3	4575	10	14
1167	4652	4565	55	16	16
1168	4627	5	13	4602	7
1169	4611	4571	12	15	13
1170	4558	4500	14	27	17
1171	4624	8	14	4591	11
1172	4613	14	17	12	4570
1173	4544	4477	13	23	31
1174	4581	4541	15	11	14
1175	4603	4	14	11	4574
1176	4604	4551	25	6	22
1177	4573	14	4545	6	8
1178	4529	11	4493	12	13
1179	4587	4540	15	13	19
1180	4595	23	4512	16	44
1181	4564	8	19	10	4527
1182	4532	4481	16	22	13
1183	4563	4526	14	8	15
1184	4533	5	4500	14	14
1185	4588	4498	58	14	18
1186	4546	11	14	4505	16
1187	4500	4474	13	8	5
1188	4452	4398	11	24	19
1189	4491	8	12	4459	12
1190	4430	4404	8	11	7
1191	4375	4327	16	20	12
1192	4422	9	8	4392	13
1193	4381	8	4343	15	15
1194	4419	4334	39	16	30
1195	4410	51	15	4334	10
1196	4366	4300	12	47	7
1197	4346	25	11	4301	9
1198	4391	12	4323	7	49
1199	4331	14	15	13	4289
1200	4355	4297	19	24	15
1201	4359	15	11	4313	20
1202	4300	4261	13	15	11
1203	4248	4189	23	25	11
1204	4300	18	4242	8	32
1205	4263	10	13	20	4220
1206	4136	24	16	4086	10
1207	4171	6	3	4155	7
1208	4155	7	4116	22	10
1209	4167	4074	53	23	17
1210	4131	35	14	4079	3
1211	2529	2462	8	46	13
1212	2398	2344	20	22	12
1213	2489	2447	12	16	14
1214	2476	2424	25	15	12
1215	2774	3	2755	9	7
1216	2785	2740	28	11	6
1217	2765	8	6	2747	4
1218	2789	2741	6	32	10
1219	2781	21	4	2748	8
1220	2760	2723	5	24	8
1221	2742	19	10	2704	9
1222	2742	2714	7	10	11
1223	2708	4	11	4	2689
1224	2689	13	24	3	2649
1225	2726	12	2670	9	35
1226	2688	6	14	5	2663
1227	1899	1852	16	14	17
1228	1947	1919	9	13	6
1229	1944	1913	12	13	6
1230	1961	1906	5	39	11
1231	2503	14	6	2479	4
1232	2493	2475	3	8	7
1233	2463	2409	8	37	9
1234	2515	2	2506	4	3
1235	2490	11	2459	7	13
1236	2523	2489	5	18	11
1237	2520	12	8	2497	3
1238	2529	7	4	6	2512
1239	2529	2506	6	6	11
1240	2525	8	2509	3	5
1241	2522	2509	9	4	0
1242	2533	4	11	9	2509
1243	2517	7	6	2497	7
1244	2488	8	7	2468	5
1245	2525	2501	5	7	12
1246	2533	11	8	2503	11
1247	2514	6	7	14	2487
1248	2505	10	11	2470	14
1249	2503	10	6	5	2482
1250	2511	2496	8	4	3
1251	2464	1	10	0	2453
1252	2467	10	4	12	2441
1253	2489	2474	4	3	8
1254	2468	0	4	1	2463
1255	2491	25	2	2459	5
1256	2467	2442	16	5	4
1257	2242	10	2209	8	15
1258	2313	7	2298	4	4
1259	2311	8	2291	5	7
1260	2412	2348	27	17	20
1261	2399	21	5	6	2367
1262	1954	1	1941	6	6
1263	2420	1941	437	13	29
1264	2037	1989	24	11	13
1265	2025	2001	10	5	9
1266	2044	1992	13	33	6
1267	2558	24	4	2529	1
1268	2529	2490	26	4	9
1269	2474	13	2439	5	17
1270	2540	11	56	9	2464
1271	2546	5	9	9	2523
1272	2572	2514	10	11	37
1273	2568	2545	9	4	10
1274	2587	4	3	5	2575
1275	2574	2541	8	11	14
1276	2583	10	6	2559	8
1277	2558	10	2532	10	6
1278	2588	2526	35	15	12
1279	2577	8	5	2556	8
1280	2483	2458	6	15	4
1281	2436	2404	8	12	12
1282	2491	2467	6	10	8
1283	2649	6	7	7	2629
1284	2650	2611	14	7	18
1285	2672	24	2635	6	7
1286	2648	2605	8	25	10
1287	2630	17	3	2602	8
1288	2619	2593	9	9	8
1289	2614	2570	1	34	9
1290	2568	13	9	2543	3
1291	2594	18	2553	13	10
1292	2568	2536	13	15	4
1293	1955	23	14	1903	15
1294	2012	12	8	1978	14
1295	2005	5	9	1976	15
1296	1998	14	24	1940	20
1297	2070	10	2055	3	2
1298	2074	2053	5	10	6
1299	2053	2027	8	13	5
1300	2062	2	4	2052	4
1301	2049	3	25	2019	2
1302	2007	11	1985	5	6
1303	2038	2	2023	11	2
1304	2011	1999	2	6	4
1305	1987	1977	4	3	3
1306	2007	0	2	24	1981
1307	1936	9	6	1921	0
1308	1970	1	0	1969	0
1309	1976	1965	1	3	7
1310	1966	8	1943	10	5
1311	1983	1948	21	7	7
1312	1961	4	4	8	1945
1313	1957	1937	6	8	6
1314	1952	0	19	1	1932
1315	1928	6	1909	7	6
1316	1806	1786	10	3	7
1317	1783	1768	4	7	4
1318	1777	1767	5	1	4
1319	1616	5	8	2	1601
1320	1578	6	10	3	1559
1321	1605	6	8	3	1588
1322	1598	1587	6	5	0
1323	1588	0	19	0	1569
1324	1576	5	1561	6	4
1325	1553	1540	5	4	4
1326	1527	1513	1	10	3
1327	1540	16	3	1519	2
1328	1522	1500	4	12	6
1329	1514	6	2	1502	4
1330	1504	6	1491	2	5
1331	1484	7	1472	1	4
1332	1495	1473	4	4	14
1333	1324	5	2	0	1317
1334	1317	7	2	6	1302
1335	1269	1	5	4	1259
1336	461	451	6	2	2
1337	454	433	5	9	7
1338	420	394	5	16	5
1339	445	427	5	7	6
1340	454	439	3	9	3
1341	815	0	2	2	811
1342	825	4	809	2	10
1343	822	0	4	4	814
1344	812	5	1	802	4
1345	742	732	4	3	3
1346	739	729	5	4	1
1347	723	711	5	7	0
1348	747	734	5	1	7
1349	939	0	932	4	3
1350	950	929	12	3	6
1351	946	4	4	936	2
1352	936	0	3	932	1
1353	866	859	3	1	3
1354	895	873	5	7	10
1355	893	880	6	5	2
1356	899	883	8	5	3
1357	1224	0	2	2	1220
1358	1226	1219	4	2	1
1359	1224	0	3	0	1221
1360	1239	3	2	1232	2
1361	1236	3	1224	5	4
1362	1251	1220	17	8	6
1363	1250	1239	6	3	2
1364	1247	1	4	1241	1
1365	1264	1235	1	19	9
1366	1268	1258	4	2	4
1367	1258	6	4	4	1244
1368	1255	8	2	1241	4
1369	1258	1245	8	2	3
1370	1148	4	5	1137	2
1371	1195	13	5	1173	4
1372	1192	7	5	1172	8
1373	1191	8	0	1179	4
1374	1213	5	5	5	1198
1375	1212	5	12	1188	7
1376	1190	1	1178	8	3
1377	1196	5	1183	5	3
1378	1215	16	1191	3	5
1379	1204	1191	11	2	0
1380	1193	2	1180	3	8
1381	1203	1197	2	4	0
1382	1199	2	1192	2	3
1383	1210	4	10	3	1193
1384	1205	1196	2	2	5
1385	1197	1186	4	4	3
1386	1201	2	2	3	1194
1387	1203	5	9	1183	6
1388	1203	1197	3	2	1
1389	1198	4	3	1	1190
1390	1201	2	3	1193	3
1391	1194	1	3	3	1187
1392	986	964	2	7	13
1393	1019	1009	5	2	3
1394	1019	1011	1	3	4
1395	1014	1004	1	6	3
1396	1033	2	1028	1	2
1397	1028	1018	5	0	5
1398	1020	1007	2	8	3
1399	1018	6	7	1	1004
1400	1004	3	3	3	995
1401	992	980	4	6	2
1402	991	982	2	3	4
1403	979	1	975	1	2
1404	988	968	12	4	4
1405	980	8	7	962	3
1406	970	958	2	8	2
1407	941	2	1	936	2
1408	950	2	2	943	3
1409	933	1	929	3	0
1410	940	925	9	4	2
1411	936	2	1	927	6
1412	921	1	3	7	910
1413	916	5	9	900	2
1414	901	2	894	5	0
1415	155	144	8	2	1
1416	134	111	5	14	4
1417	145	126	8	4	7
1418	143	113	11	11	8
1419	151	130	3	11	7
1420	174	151	4	12	7
1421	925	4	3	0	918
1422	950	921	8	4	17
1423	976	947	25	2	2
1424	971	0	966	2	3
1425	965	9	947	3	6
1426	1000	991	4	3	2
1427	996	4	991	0	1
1428	1013	990	12	5	6
1429	1020	1	4	1011	4
1430	1016	1003	5	7	1
1431	1004	991	3	7	3
1432	1023	1013	5	3	2
1433	1081	3	3	1074	1
1434	1102	4	1080	10	8
1435	1098	1090	3	4	1
1436	1101	4	1	1	1095
1437	1113	1100	5	3	5
1438	1118	4	4	1106	4
1439	1118	3	0	2	1113
1440	1111	1095	2	7	7
1441	1129	1117	4	5	3
1442	1130	2	4	2	1122
1443	1144	1131	4	3	6
1444	1147	1	0	7	1139
1445	1066	0	1	1065	0
1446	1128	0	0	1127	1
1447	1133	4	4	1117	8
1448	1102	7	6	1081	8
1449	1402	1369	5	22	6
1450	1417	1409	4	2	2
1451	1417	1396	4	15	2
1452	1521	8	4	1504	5
1453	1524	1514	4	3	3
1454	1522	4	1505	7	6
1455	1538	10	19	6	1503
1456	1544	6	1529	2	7
1457	1541	2	1533	6	0
1458	1562	5	4	6	1547
1459	1566	1551	1	6	8
1460	1573	1559	6	4	4
1461	1566	1540	6	17	3
1462	1681	5	4	7	1665
1463	1693	8	11	4	1670
1464	1671	1	7	5	1658
1465	1827	1817	2	6	2
1466	1841	1831	4	1	5
1467	1831	1803	6	13	9
1468	1991	3	1965	5	18
1469	1984	4	3	18	1959
1470	1988	3	6	1971	8
1471	1944	3	1926	9	6
1472	1932	6	1918	6	2
1473	1911	34	1845	13	19
1474	2083	2055	8	7	13
1475	2089	17	3	5	2064
1476	2089	2050	25	5	9
1477	2095	10	2070	10	5
1478	1837	1812	9	12	4
1479	1791	1756	11	14	10
1480	1863	1843	5	8	7
1481	1870	1813	7	36	14
1482	2636	26	7	2593	10
1483	2659	7	7	2642	3
1484	2653	2637	3	6	7
1485	2618	2577	18	12	11
1486	2679	2644	14	8	13
1487	2968	5	2948	10	5
1488	3007	2925	27	14	41
1489	3030	0	0	43	2987
1490	2898	0	0	2898	0
1491	2966	0	0	2966	0
1492	2950	13	10	2915	12
1493	3278	3255	9	8	6
1494	3241	3194	22	17	8
1495	3318	3270	12	17	19
1496	3639	5	3609	15	10
1497	3681	3608	43	16	14
1498	3704	0	0	51	3653
1499	3619	10	5	3604	0
1500	3668	0	1	3667	0
1501	3764	1	1	29	3733
1502	3690	10	14	3665	1
1503	3739	1	2	3735	1
1504	3796	3771	11	8	6
1505	3772	10	3742	12	8
1506	3828	3752	45	11	20
1507	3832	41	10	3776	5
1508	3805	3745	9	41	10
1509	3782	19	9	3738	16
1510	3800	9	12	12	3767
1511	3809	3781	10	9	9
1512	3769	4	26	1	3738
1513	3850	1	0	69	3780
1514	3733	7	9	3716	1
1515	3763	0	0	3762	1
1516	3825	13	3790	16	6
1517	3826	3798	7	10	11
1518	3786	3750	11	14	11
1519	3849	9	30	3800	10
1520	3792	7	3757	14	14
1521	3811	21	3767	8	15
1522	3843	3809	21	9	4
1523	3767	9	3744	8	6
1524	3808	14	3751	30	13
1525	3849	0	2	62	3785
1526	3738	8	12	3718	0
1527	3754	1	1	3752	0
1528	3804	3766	16	10	12
1529	3801	10	8	6	3777
1530	3775	11	11	12	3741
1531	3791	12	3761	10	8
1532	3743	11	3723	3	6
1533	3776	24	12	13	3727
1534	3806	32	10	3754	10
1535	3762	3716	9	26	11
1536	3736	23	14	3689	10
1537	3777	0	0	40	3737
1538	3351	0	0	3351	0
1539	3422	0	0	3421	1
1540	3537	192	7	3330	8
1541	3512	3317	11	179	5
1542	3325	23	16	3279	7
1543	3200	6	10	7	3177
1544	3190	10	14	9	3157
1545	3139	8	12	14	3105
1546	3290	12	8	3266	4
1547	3238	5	6	4	3223
1548	3202	14	6	13	3169
1549	3201	3167	12	12	10
1550	3171	3143	11	9	8
1551	3196	3	11	7	3175
1552	3198	3162	18	6	12
1553	2165	9	2138	9	9
1554	2268	15	2189	23	41
1555	2265	7	2245	6	7
1556	2253	4	2238	4	7
1557	2904	13	15	10	2866
1558	2746	5	2724	10	7
1559	2726	7	2699	12	8
1560	2647	15	2584	15	33
1561	2925	12	48	5	2860
1562	2930	6	6	3	2915
1563	2965	2919	9	18	19
1564	2976	9	6	2947	14
1565	2964	6	9	22	2927
1566	2960	15	11	2913	21
1567	2830	2811	7	7	5
1568	2836	2817	7	9	3
1569	2790	2744	7	20	19
1570	3098	15	10	9	3064
1571	3086	15	3	5	3063
1572	3133	3091	16	16	10
1573	3167	1	0	50	3116
1574	3071	10	6	3055	0
1575	3092	1	2	3088	1
1576	3196	36	2	5	3153
1577	3173	3121	37	4	11
1578	3118	1	3103	0	14
1579	3200	43	3142	5	10
1580	3172	3112	8	44	8
1581	3151	25	4	3111	11
1582	3190	11	17	14	3148
1583	3140	5	7	9	3119
1584	3202	3171	5	14	12
1585	3229	46	8	3170	5
1586	3196	3142	9	40	5
1587	3184	20	9	3144	11
1588	3078	3038	18	13	9
1589	3075	3043	11	11	10
1590	3041	2964	19	45	13
1591	3198	16	11	3160	11
1592	3189	3158	12	8	11
1593	3160	3116	16	17	11
1594	3078	9	3055	7	7
1595	3074	6	3054	6	8
1596	3042	35	2976	14	17
1597	3209	3173	9	11	16
1598	3224	11	5	10	3198
1599	3226	3184	9	14	19
1600	3228	6	4	3209	9
1601	3226	7	13	5	3201
1602	3221	3186	6	9	20
1603	3205	8	10	3180	7
1604	3171	12	6	3146	7
1605	3220	3192	12	7	9
1606	3217	12	9	3188	8
1607	3203	10	3175	12	6
1608	3217	3151	33	23	10
1609	3202	11	11	3169	11
1610	2967	2940	6	13	8
1611	2909	2874	14	14	7
1612	3027	2915	92	9	11
1613	2940	7	2916	8	9
1614	2902	13	2867	7	15
1615	2962	8	10	8	2936
1616	2953	10	45	7	2891
1617	2928	5	2909	6	8
1618	2950	7	7	13	2923
1619	2935	2914	6	12	3
1620	2920	0	18	0	2902
1621	2920	8	7	2897	8
1622	2921	8	11	8	2894
1623	2909	2872	11	9	17
1624	2896	5	11	2873	7
1625	2886	2869	5	5	7
1626	2892	10	11	3	2868
1627	2127	6	12	2102	7
1628	2104	9	5	2080	10
1629	2038	18	24	1972	24
1630	2105	11	12	2067	15
1631	2461	6	2443	8	4
1632	2489	2434	34	6	15
1633	2477	15	5	2450	7
1634	2481	8	2460	8	5
1635	2501	18	18	12	2453
1636	2479	2462	7	5	5
1637	2470	2419	33	14	4
1638	2444	4	2423	9	8
1639	2498	2468	22	5	3
1640	2310	10	8	2287	5
1641	2330	10	7	2306	7
1642	2357	42	6	2305	4
1643	2336	2292	6	33	5
1644	2308	9	10	2279	10
1645	2330	2308	9	5	8
1646	2310	5	2290	7	8
1647	2342	11	24	4	2303
1648	2148	2128	10	3	7
1649	2140	2118	6	7	9
1650	2091	2071	7	10	3
1651	2125	4	14	2	2105
1652	2095	5	1	2	2087
1653	2109	2094	4	6	5
1654	2087	5	10	2070	2
1655	2057	1	1	2052	3
1656	1548	1513	15	9	11
1657	1592	1576	7	6	3
1658	1583	1556	7	11	9
1659	1580	1548	4	23	5
1660	1699	4	9	1679	7
1661	1689	4	1677	2	6
1662	1705	1677	11	9	8
1663	1685	7	6	1667	5
1664	1664	4	3	1651	6
1665	1673	1657	9	1	6
1666	1666	5	5	3	1653
1667	1659	1645	1	5	8
1668	1644	1	8	0	1635
1669	1653	10	3	1637	3
1670	1647	3	4	2	1638
1671	1633	14	8	7	1604
1672	1642	1632	3	2	5
1673	1627	5	1612	5	5
1674	1656	6	26	10	1614
1675	1622	1611	6	3	2
1676	1603	1583	9	7	4
1677	1622	5	11	2	1604
1678	1621	1607	5	4	5
1679	1612	6	6	1598	2
1680	1625	1612	2	10	1
1681	1597	7	3	1583	4
1682	1577	7	5	1559	6
1683	1556	1533	7	4	12
1684	1573	1556	8	4	5
1685	1563	3	2	1555	3
1686	1575	1551	4	16	4
1687	1559	10	1540	8	1
1688	698	658	25	7	8
1689	641	606	12	13	10
1690	682	656	9	9	8
1691	688	669	9	5	5
1692	745	661	7	66	11
1693	2154	6	12	2093	43
1694	2174	0	10	3	2161
1695	2159	12	9	29	2109
1696	2233	15	11	2187	20
1697	2227	6	20	4	2197
1698	2238	6	2215	6	11
1699	2284	2242	30	5	7
1700	2219	12	2196	5	6
1701	2235	10	2208	7	10
1702	2268	6	2240	6	16
1703	2542	8	5	2	2527
1704	2556	2523	13	12	8
1705	2584	2562	7	7	8
1706	2598	11	2578	6	3
1707	2642	17	34	14	2577
1708	2657	35	10	2607	5
1709	2639	2595	29	5	10
1710	2625	5	2597	9	14
1711	2652	2631	10	5	6
1712	2626	6	2609	4	7
1713	2678	2609	43	14	12
1714	2673	2650	7	8	8
1715	2624	3	2606	5	10
1716	2740	2599	117	14	10
1717	2695	2674	6	5	10
1718	2697	2671	13	1	12
1719	3043	7	16	7	3013
1720	3075	46	3014	10	5
1721	3061	3011	5	38	7
1722	3037	16	5	3012	4
1723	3091	3061	7	11	12
1724	3089	3028	3	52	6
1725	3085	13	11	3055	6
1726	3143	3116	10	13	4
1727	3140	8	3118	7	7
1728	3180	9	34	8	3129
1729	3200	39	9	3144	8
1730	3179	3121	13	37	8
1731	3168	20	7	3133	8
1732	3206	9	18	13	3166
1733	3194	8	9	7	3170
1734	3247	3202	12	17	16
1735	3254	8	3225	14	7
1736	3277	3247	12	13	5
1737	3257	3226	7	17	7
1738	3326	8	19	3289	10
1739	3298	10	3269	9	10
1740	3357	3281	50	13	13
1741	3363	3330	12	11	10
1742	3331	10	11	8	3302
1743	3307	24	19	10	3254
1744	3345	14	7	7	3317
1745	3647	3626	14	5	2
1746	3638	0	23	2	3613
1747	3671	13	3601	12	45
1748	3636	5	9	10	3612
1749	3667	3623	14	18	12
1750	3661	21	9	3619	12
1751	3600	4	3556	27	13
1752	3486	18	84	22	3362
1753	3485	4	21	11	3449
1754	3490	6	11	14	3459
1755	3830	17	13	3793	7
1756	3883	39	3821	11	12
1757	3853	3805	7	31	10
1758	3777	27	7	3732	11
1759	3836	10	8	3811	7
1760	3860	3839	10	2	9
1761	3828	7	18	11	3792
1762	3859	13	14	8	3824
1763	3586	9	3554	6	17
1764	3915	16	364	3519	16
1765	3711	13	11	3680	7
1766	3716	12	9	3683	12
1767	4103	4026	21	31	25
1768	4090	30	19	15	4026
1769	4044	13	17	16	3998
1770	4124	4077	11	20	16
1771	4143	15	15	4107	6
1772	4124	4079	12	23	10
1773	4088	4023	10	36	19
1774	4148	16	8	4111	13
1775	4150	7	7	18	4118
1776	3883	3821	16	18	28
1777	3976	3938	13	14	11
1778	3969	3925	23	11	10
1779	4399	4	4362	18	15
1780	4388	4352	13	9	14
1781	4408	17	8	7	4376
1782	4412	4362	21	11	18
1783	4414	11	13	4375	15
1784	4421	14	9	9	4389
1785	4372	4316	20	15	21
1786	4400	4361	13	12	14
1787	4405	9	4370	15	11
1788	4475	4381	54	21	19
1789	4470	46	9	4405	10
1790	4436	4360	47	17	12
1791	4411	14	4366	13	18
1792	4440	18	16	11	4395
1793	4405	14	4368	12	11
1794	4489	4393	58	17	21
1795	4462	7	4431	11	13
1796	4447	4413	9	14	11
1797	4419	4387	14	12	6
1798	4499	5	8	10	4476
1799	4491	4458	6	16	11
1800	4474	0	22	2	4450
1801	4501	15	18	4448	20
1802	4467	16	4428	10	13
1803	4523	4445	41	21	16
1804	4452	26	23	14	4389
1805	4418	12	11	15	4380
1806	4459	4404	15	23	17
1807	4437	17	10	4400	10
1808	4401	16	13	4365	7
1809	4385	4337	17	11	20
1810	4428	4397	6	10	15
1811	4456	8	15	20	4413
1812	4455	16	4397	18	24
1813	4475	4444	9	12	10
1814	4438	11	16	8	4403
1815	4389	20	15	15	4339
1816	4450	11	4410	13	16
1817	4407	4368	20	10	9
1818	4364	4329	7	19	9
1819	4404	13	18	4353	20
1820	4393	17	4355	11	10
1821	4412	4325	47	23	17
1822	4415	10	4380	12	13
1823	4347	4303	13	15	16
1824	4298	4248	14	26	10
1825	4291	19	4256	5	11
1826	4232	16	4194	15	7
1827	4247	4198	17	13	19
1828	4244	11	6	4217	10
1829	4211	4179	10	14	8
1830	4201	11	24	15	4151
1831	4165	6	4134	18	7
1832	3636	3600	16	6	14
1833	3561	3517	8	27	9
1834	3600	3569	10	11	10
1835	3548	12	9	3514	13
1836	3575	11	14	20	3530
1837	3551	12	12	3520	7
1838	3480	3456	9	9	6
1839	3431	3402	9	8	12
1840	3428	12	16	4	3396
1841	3374	10	3345	10	9
1842	3423	3352	46	16	9
1843	3393	25	13	3349	6
1844	3355	3315	6	25	9
1845	3324	19	9	3294	2
1846	3269	7	11	11	3240
1847	3224	11	11	13	3189
1848	3222	3192	10	13	7
1849	3223	14	4	3190	15
1850	3190	9	21	10	3150
1851	3162	14	3115	10	23
1852	3095	3066	7	9	13
1853	3054	3032	5	7	10
1854	3058	9	12	7	3030
1855	3035	7	3013	11	4
1856	2605	2582	12	3	8
1857	2554	2524	7	14	9
1858	2573	2541	10	8	14
1859	2560	1	1	10	2548
1860	2459	2427	11	3	18
1861	2473	2455	4	8	6
1862	2457	3	7	7	2440
1863	2445	2413	10	9	13
1864	2447	26	5	2407	9
1865	2423	2390	7	23	3
1866	2392	11	3	2370	8
1867	2408	14	2385	4	5
1868	2374	2346	5	16	7
1869	2345	11	3	2325	6
1870	2295	10	13	7	2265
1871	2257	3	2	6	2246
1872	2193	2168	7	8	10
1873	2178	2143	4	5	26
1874	2130	3	2	5	2120
1875	236	176	21	12	27
1876	167	147	9	4	7
1877	152	126	10	12	4
1878	150	112	8	17	13
1879	160	138	6	12	4
1880	169	135	3	30	1
1881	934	4	4	923	3
1882	970	5	1	963	1
1883	975	969	3	1	2
1884	936	923	4	3	6
1885	1002	991	2	3	6
1886	1009	975	7	18	9
1887	1693	15	4	1672	2
1888	1727	4	4	1706	13
1889	1762	2	6	3	1751
1890	1774	10	1748	5	11
1891	1783	6	3	3	1771
1892	1795	1780	2	7	6
1893	1799	1	20	0	1778
1894	1817	4	1782	3	28
1895	1809	8	8	12	1781
1896	1807	11	9	1780	7
1897	1851	2	5	1841	3
1898	1858	2	1843	7	6
1899	1894	1839	18	29	8
1900	1911	0	0	31	1880
1901	1877	0	0	1877	0
1902	1893	0	0	1892	1
1903	1891	11	9	1863	8
1904	2129	5	6	1	2117
1905	2150	2124	4	12	10
1906	2168	9	2151	2	6
1907	2151	6	2132	5	8
1908	2220	2198	4	9	9
1909	2228	3	9	2213	3
1910	2220	9	2200	9	2
1911	2252	2224	16	6	6
1912	2279	33	2241	4	1
1913	2272	2232	33	7	0
1914	2259	1	2239	5	14
1915	2299	2281	6	7	5
1916	2306	2283	5	10	8
1917	2280	2238	3	29	10
1918	2551	2	8	2534	7
1919	2527	9	10	2500	8
1920	2571	2546	8	4	13
1921	2607	2586	6	7	8
1922	2635	6	10	7	2612
1923	2621	18	13	7	2583
1924	2697	6	5	2678	8
1925	2673	4	12	2649	8
1926	2731	2712	7	1	11
1927	2750	6	4	2731	9
1928	2733	7	6	2708	12
1929	2718	2676	10	13	19
1930	2773	2743	7	12	11
1931	2767	2744	8	6	9
1932	2793	6	7	10	2770
1933	2796	8	7	2772	9
1934	2790	2766	10	6	8
1935	2757	2738	4	11	4
1936	2784	3	2775	3	3
1937	2760	2740	5	9	6
1938	2723	2700	6	10	7
1939	2734	7	5	2714	8
1940	2726	6	7	6	2707
1941	2721	2687	9	8	17
1942	2712	7	7	2692	6
1943	2693	2667	8	13	5
1944	2699	2	10	6	2681
1945	2515	2488	11	11	5
1946	2506	2477	10	13	6
1947	2469	2439	6	15	9
1948	2509	13	13	4	2479
1949	2485	8	9	13	2455
1950	2499	2473	8	7	11
1951	2495	10	4	2460	21
1952	2477	8	23	7	2439
1953	2456	10	2421	11	14
1954	2467	2444	8	9	6
1955	2440	5	9	2424	2
1956	2450	6	10	16	2418
1957	2431	3	10	2411	7
1958	2407	3	2398	1	5
1959	2436	6	22	13	2395
1960	2401	5	10	2376	10
1961	2378	6	5	2365	2
1962	2347	2319	10	4	14
1963	2360	2343	7	4	6
1964	2343	7	8	3	2325
1965	2335	6	2307	9	13
1966	2348	2306	27	10	5
1967	2271	6	9	2252	4
1968	2281	17	5	2257	2
1969	2057	2043	5	7	2
1970	2043	2020	7	12	4
1971	2004	1974	3	22	5
1972	2045	5	5	2027	8
1973	2029	7	5	5	2012
1974	2031	2007	9	8	7
1975	2037	6	2012	4	15
1976	1987	5	3	4	1975
